elo_category,opening_name,white_wins,black_wins,draws,total_games,white_win_rate,black_win_rate,draw_rate
Advanced (1600-2000),Sicilian Defense: Old Sicilian,236.0,261.0,15.0,512,0.4609375,0.509765625,0.029296875
Advanced (1600-2000),Sicilian Defense: Open,71.0,75.0,7.0,153,0.46405228758169936,0.49019607843137253,0.0457516339869281
Advanced (1600-2000),Sicilian Defense: Smith-Morra Gambit,151.0,129.0,6.0,286,0.527972027972028,0.45104895104895104,0.02097902097902098
Advanced (1600-2000),Sicilian Defense: Taimanov Variation,64.0,54.0,2.0,120,0.5333333333333333,0.45,0.016666666666666666
Advanced (1600-2000),Slav Defense,117.0,115.0,13.0,245,0.4775510204081633,0.46938775510204084,0.053061224489795916
Advanced (1600-2000),Slav Defense: Three Knights Variation,62.0,39.0,4.0,105,0.5904761904761905,0.37142857142857144,0.0380952380952381
Advanced (1600-2000),Three Knights Opening,81.0,72.0,4.0,157,0.5159235668789809,0.4585987261146497,0.025477707006369428
Advanced (1600-2000),Van't Kruijs Opening,160.0,226.0,7.0,393,0.4071246819338422,0.5750636132315522,0.017811704834605598
Advanced (1600-2000),Vienna Game,69.0,35.0,2.0,106,0.6509433962264151,0.330188679245283,0.018867924528301886
Advanced (1600-2000),Vienna Game: Vienna Gambit,61.0,38.0,3.0,102,0.5980392156862745,0.37254901960784315,0.029411764705882353
Advanced (1600-2000),Zukertort Opening,52.0,51.0,4.0,107,0.48598130841121495,0.4766355140186916,0.037383177570093455
Advanced (1600-2000),Zukertort Opening: Tennison Gambit,87.0,93.0,5.0,185,0.4702702702702703,0.5027027027027027,0.02702702702702703
Expert (>2000),Benoni Defense: Old Benoni,113.0,102.0,12.0,227,0.4977973568281938,0.44933920704845814,0.05286343612334802
Expert (>2000),Caro-Kann Defense,133.0,120.0,22.0,275,0.48363636363636364,0.43636363636363634,0.08
Expert (>2000),Caro-Kann Defense: Exchange Variation,102.0,103.0,10.0,215,0.4744186046511628,0.4790697674418605,0.046511627906976744
Expert (>2000),French Defense: Exchange Variation,99.0,66.0,16.0,181,0.5469613259668509,0.36464088397790057,0.08839779005524862
Expert (>2000),French Defense: Knight Variation,79.0,64.0,8.0,151,0.5231788079470199,0.423841059602649,0.052980132450331126
Expert (>2000),Horwitz Defense,115.0,89.0,13.0,217,0.5299539170506913,0.41013824884792627,0.059907834101382486
Expert (>2000),Hungarian Opening,55.0,46.0,1.0,102,0.5392156862745098,0.45098039215686275,0.00980392156862745
Expert (>2000),Indian Defense,201.0,196.0,27.0,424,0.4740566037735849,0.46226415094339623,0.06367924528301887
Expert (>2000),King's Indian Attack,70.0,52.0,10.0,132,0.5303030303030303,0.3939393939393939,0.07575757575757576
Expert (>2000),Modern Defense,98.0,103.0,10.0,211,0.46445497630331756,0.4881516587677725,0.04739336492890995
Expert (>2000),Nimzo-Larsen Attack: Classical Variation,57.0,47.0,8.0,112,0.5089285714285714,0.41964285714285715,0.07142857142857142
Expert (>2000),Nimzo-Larsen Attack: Modern Variation,47.0,51.0,2.0,100,0.47,0.51,0.02
Expert (>2000),Owen Defense,63.0,51.0,5.0,119,0.5294117647058824,0.42857142857142855,0.04201680672268908
Expert (>2000),Pirc Defense,161.0,142.0,19.0,322,0.5,0.4409937888198758,0.059006211180124224
Expert (>2000),Queen's Gambit Declined,64.0,42.0,12.0,118,0.5423728813559322,0.3559322033898305,0.1016949152542373
Expert (>2000),Queen's Pawn Game,161.0,156.0,16.0,333,0.48348348348348347,0.46846846846846846,0.04804804804804805
Expert (>2000),Queen's Pawn Game: Accelerated London System,115.0,79.0,21.0,215,0.5348837209302325,0.3674418604651163,0.09767441860465116
Expert (>2000),Queen's Pawn Game: London System,58.0,64.0,6.0,128,0.453125,0.5,0.046875
Expert (>2000),Queen's Pawn Game: Modern Defense,95.0,66.0,7.0,168,0.5654761904761905,0.39285714285714285,0.041666666666666664
Expert (>2000),Queen's Pawn Game: Zukertort Variation,68.0,61.0,7.0,136,0.5,0.4485294117647059,0.051470588235294115
Expert (>2000),Rapport-Jobava System,60.0,51.0,11.0,122,0.4918032786885246,0.4180327868852459,0.09016393442622951
Expert (>2000),Scandinavian Defense,47.0,52.0,3.0,102,0.46078431372549017,0.5098039215686274,0.029411764705882353
Expert (>2000),Scandinavian Defense: Mieses-Kotroc Variation,64.0,58.0,11.0,133,0.48120300751879697,0.43609022556390975,0.08270676691729323
Expert (>2000),Scandinavian Defense: Modern Variation,56.0,68.0,7.0,131,0.42748091603053434,0.5190839694656488,0.05343511450381679
Expert (>2000),Sicilian Defense: Alapin Variation,87.0,71.0,10.0,168,0.5178571428571429,0.4226190476190476,0.05952380952380952
Expert (>2000),Sicilian Defense: Closed,161.0,137.0,13.0,311,0.5176848874598071,0.4405144694533762,0.04180064308681672
Expert (>2000),Sicilian Defense: Modern Variations,44.0,59.0,3.0,106,0.41509433962264153,0.5566037735849056,0.02830188679245283
Expert (>2000),Sicilian Defense: Najdorf Variation,65.0,60.0,2.0,127,0.5118110236220472,0.47244094488188976,0.015748031496062992
Expert (>2000),Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,72.0,38.0,7.0,117,0.6153846153846154,0.3247863247863248,0.05982905982905983
Expert (>2000),Sicilian Defense: Old Sicilian,75.0,91.0,12.0,178,0.42134831460674155,0.5112359550561798,0.06741573033707865
Expert (>2000),Sicilian Defense: Smith-Morra Gambit,47.0,65.0,3.0,115,0.40869565217391307,0.5652173913043478,0.02608695652173913
Expert (>2000),Slav Defense,57.0,49.0,7.0,113,0.504424778761062,0.4336283185840708,0.061946902654867256
Expert (>2000),Van't Kruijs Opening,58.0,81.0,9.0,148,0.3918918918918919,0.5472972972972973,0.060810810810810814
